"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Atlantic County, NJ","34001","Medium Metro","3","2021","2021",48,274966,17.5,12.9,23.1
,"Atlantic County, NJ","34001","Medium Metro","3","2022","2022",65,Not Available,Not Available,Not Available,Not Available
,"Atlantic County, NJ","34001","Medium Metro","3","2023","2023",62,Not Available,Not Available,Not Available,Not Available
,"Atlantic County, NJ","34001","Medium Metro","3","2024 ","2024",63,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2018","2018",43,936692,4.6,3.3,6.2
,"Bergen County, NJ","34003","Large Fringe Metro","2","2019","2019",38,932202,4.1,2.9,5.6
,"Bergen County, NJ","34003","Large Fringe Metro","2","2020","2020",52,930394,5.6,4.2,7.3
,"Bergen County, NJ","34003","Large Fringe Metro","2","2021","2021",81,953819,8.5,6.7,10.6
,"Bergen County, NJ","34003","Large Fringe Metro","2","2022","2022",58,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2023","2023",48,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2024 ","2024",46,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2018","2018",39,445384,8.8,6.2,12.0
,"Burlington County, NJ","34005","Large Fringe Metro","2","2019","2019",41,445349,9.2,6.6,12.5
,"Burlington County, NJ","34005","Large Fringe Metro","2","2020","2020",34,446596,7.6,5.3,10.6
,"Burlington County, NJ","34005","Large Fringe Metro","2","2021","2021",46,464269,9.9,7.3,13.2
,"Burlington County, NJ","34005","Large Fringe Metro","2","2022","2022",41,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2023","2023",48,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2024 ","2024",33,Not Available,Not Available,Not Available,Not Available
,"Camden County, NJ","34007","Large Fringe Metro","2","2018","2018",127,507078,25.0,20.7,29.4
,"Camden County, NJ","34007","Large Fringe Metro","2","2019","2019",121,506471,23.9,19.6,28.1
,"Camden County, NJ","34007","Large Fringe Metro","2","2020","2020",113,506809,22.3,18.2,26.4
,"Camden County, NJ","34007","Large Fringe Metro","2","2021","2021",134,523771,25.6,21.3,29.9
,"Camden County, NJ","34007","Large Fringe Metro","2","2022","2022",166,Not Available,Not Available,Not Available,Not Available
,"Camden County, NJ","34007","Large Fringe Metro","2","2023","2023",159,Not Available,Not Available,Not Available,Not Available
,"Camden County, NJ","34007","Large Fringe Metro","2","2024 ","2024",102,Not Available,Not Available,Not Available,Not Available
,"Cape May County, NJ","34009","Medium Metro","3","2019","2019",10,92039,10.9,5.2,20.0
,"Cape May County, NJ","34009","Medium Metro","3","2020","2020",12,91546,13.1,6.8,22.9
,"Cape May County, NJ","34009","Medium Metro","3","2021","2021",19,95661,19.9,12.0,31.0
,"Cape May County, NJ","34009","Medium Metro","3","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Cape May County, NJ","34009","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Cape May County, NJ","34009","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NJ","34011","Small Metro","4","2018","2018",25,150972,16.6,10.7,24.4
,"Cumberland County, NJ","34011","Small Metro","4","2019","2019",29,149527,19.4,13.0,27.9
,"Cumberland County, NJ","34011","Small Metro","4","2020","2020",28,147008,19.0,12.7,27.5
,"Cumberland County, NJ","34011","Small Metro","4","2021","2021",30,153627,19.5,13.2,27.9
,"Cumberland County, NJ","34011","Small Metro","4","2022","2022",34,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NJ","34011","Small Metro","4","2023","2023",33,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NJ","34011","Small Metro","4","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2018","2018",113,799767,14.1,11.5,16.7
,"Essex County, NJ","34013","Large Central Metro","1","2019","2019",140,798975,17.5,14.6,20.4
,"Essex County, NJ","34013","Large Central Metro","1","2020","2020",102,800501,12.7,10.3,15.2
,"Essex County, NJ","34013","Large Central Metro","1","2021","2021",125,854917,14.6,12.1,17.2
,"Essex County, NJ","34013","Large Central Metro","1","2022","2022",193,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2023","2023",205,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2024 ","2024",154,Not Available,Not Available,Not Available,Not Available
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2018","2018",58,291408,19.9,15.1,25.7
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2019","2019",64,291636,21.9,16.9,28.0
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2020","2020",46,293245,15.7,11.5,20.9
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2021","2021",47,304477,15.4,11.3,20.5
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2022","2022",47,Not Available,Not Available,Not Available,Not Available
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2023","2023",47,Not Available,Not Available,Not Available,Not Available
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2024 ","2024",30,Not Available,Not Available,Not Available,Not Available
,"Hudson County, NJ","34017","Large Central Metro","1","2018","2018",48,676061,7.1,5.2,9.4
,"Hudson County, NJ","34017","Large Central Metro","1","2019","2019",48,672391,7.1,5.3,9.5
,"Hudson County, NJ","34017","Large Central Metro","1","2020","2020",36,671666,5.4,3.8,7.4
,"Hudson County, NJ","34017","Large Central Metro","1","2021","2021",70,702463,10.0,7.8,12.6
,"Hudson County, NJ","34017","Large Central Metro","1","2022","2022",68,Not Available,Not Available,Not Available,Not Available
,"Hudson County, NJ","34017","Large Central Metro","1","2023","2023",107,Not Available,Not Available,Not Available,Not Available
,"Hudson County, NJ","34017","Large Central Metro","1","2024 ","2024",57,Not Available,Not Available,Not Available,Not Available
,"Mercer County, NJ","34021","Medium Metro","3","2018","2018",40,369811,10.8,7.7,14.7
,"Mercer County, NJ","34021","Medium Metro","3","2019","2019",37,367430,10.1,7.1,13.9
,"Mercer County, NJ","34021","Medium Metro","3","2020","2020",40,367239,10.9,7.8,14.8
,"Mercer County, NJ","34021","Medium Metro","3","2021","2021",60,385898,15.5,11.9,20.0
,"Mercer County, NJ","34021","Medium Metro","3","2022","2022",60,Not Available,Not Available,Not Available,Not Available
,"Mercer County, NJ","34021","Medium Metro","3","2023","2023",63,Not Available,Not Available,Not Available,Not Available
,"Mercer County, NJ","34021","Medium Metro","3","2024 ","2024",41,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2018","2018",32,829685,3.9,2.6,5.4
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2019","2019",58,825062,7.0,5.3,9.1
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2020","2020",51,822736,6.2,4.6,8.2
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2021","2021",96,860807,11.2,9.0,13.6
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2022","2022",80,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2023","2023",92,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2024 ","2024",57,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2018","2018",45,621354,7.2,5.3,9.7
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2019","2019",43,618795,6.9,5.0,9.4
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2020","2020",44,618381,7.1,5.2,9.6
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2021","2021",66,645354,10.2,7.9,13.0
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2022","2022",53,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2023","2023",55,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2024 ","2024",50,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2018","2018",24,494228,4.9,3.1,7.2
,"Morris County, NJ","34027","Large Fringe Metro","2","2019","2019",33,491845,6.7,4.6,9.4
,"Morris County, NJ","34027","Large Fringe Metro","2","2020","2020",28,491087,5.7,3.8,8.2
,"Morris County, NJ","34027","Large Fringe Metro","2","2021","2021",31,510981,6.1,4.1,8.6
,"Morris County, NJ","34027","Large Fringe Metro","2","2022","2022",31,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2024 ","2024",31,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2018","2018",57,601651,9.5,7.2,12.3
,"Ocean County, NJ","34029","Large Fringe Metro","2","2019","2019",33,607186,5.4,3.7,7.6
,"Ocean County, NJ","34029","Large Fringe Metro","2","2020","2020",58,614237,9.4,7.2,12.2
,"Ocean County, NJ","34029","Large Fringe Metro","2","2021","2021",45,648998,6.9,5.1,9.3
,"Ocean County, NJ","34029","Large Fringe Metro","2","2022","2022",60,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2024 ","2024",66,Not Available,Not Available,Not Available,Not Available
,"Passaic County, NJ","34031","Large Fringe Metro","2","2018","2018",57,503310,11.3,8.6,14.7
,"Passaic County, NJ","34031","Large Fringe Metro","2","2019","2019",49,501826,9.8,7.2,12.9
,"Passaic County, NJ","34031","Large Fringe Metro","2","2020","2020",52,500382,10.4,7.8,13.6
,"Passaic County, NJ","34031","Large Fringe Metro","2","2021","2021",61,518117,11.8,9.0,15.1
,"Passaic County, NJ","34031","Large Fringe Metro","2","2022","2022",64,Not Available,Not Available,Not Available,Not Available
,"Passaic County, NJ","34031","Large Fringe Metro","2","2023","2023",77,Not Available,Not Available,Not Available,Not Available
,"Passaic County, NJ","34031","Large Fringe Metro","2","2024 ","2024",49,Not Available,Not Available,Not Available,Not Available
,"Salem County, NJ","34033","Large Fringe Metro","2","2018","2018",17,62607,27.2,15.8,43.5
,"Salem County, NJ","34033","Large Fringe Metro","2","2019","2019",15,62385,24.0,13.5,39.7
,"Salem County, NJ","34033","Large Fringe Metro","2","2020","2020",13,62451,20.8,11.1,35.6
,"Salem County, NJ","34033","Large Fringe Metro","2","2021","2021",11,65046,16.9,8.4,30.3
,"Salem County, NJ","34033","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Somerset County, NJ","34035","Large Fringe Metro","2","2018","2018",12,331164,3.6,1.9,6.3
,"Somerset County, NJ","34035","Large Fringe Metro","2","2019","2019",18,328934,5.5,3.2,8.6
,"Somerset County, NJ","34035","Large Fringe Metro","2","2020","2020",10,329331,3.0,1.5,5.6
,"Somerset County, NJ","34035","Large Fringe Metro","2","2021","2021",20,345647,5.8,3.5,8.9
,"Somerset County, NJ","34035","Large Fringe Metro","2","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Somerset County, NJ","34035","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Somerset County, NJ","34035","Large Fringe Metro","2","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Sussex County, NJ","34037","Large Fringe Metro","2","2018","2018",10,140799,7.1,3.4,13.1
,"Sussex County, NJ","34037","Large Fringe Metro","2","2019","2019",12,140488,8.5,4.4,14.9
,"Sussex County, NJ","34037","Large Fringe Metro","2","2020","2020",22,140002,15.7,9.8,23.8
,"Sussex County, NJ","34037","Large Fringe Metro","2","2021","2021",12,145543,8.2,4.3,14.4
,"Sussex County, NJ","34037","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Sussex County, NJ","34037","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Sussex County, NJ","34037","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2018","2018",51,558067,9.1,6.8,12.0
,"Union County, NJ","34039","Large Fringe Metro","2","2019","2019",50,556341,9.0,6.7,11.8
,"Union County, NJ","34039","Large Fringe Metro","2","2020","2020",62,555394,11.2,8.6,14.3
,"Union County, NJ","34039","Large Fringe Metro","2","2021","2021",68,572114,11.9,9.2,15.1
,"Union County, NJ","34039","Large Fringe Metro","2","2022","2022",73,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2023","2023",63,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2024 ","2024",56,Not Available,Not Available,Not Available,Not Available
,"Warren County, NJ","34041","Medium Metro","3","2018","2018",13,105779,12.3,6.5,21.0
,"Warren County, NJ","34041","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2018","2018",22,678701,3.2,2.0,4.9
,"Bernalillo County, NM","35001","Medium Metro","3","2019","2019",35,679121,5.2,3.6,7.2
,"Bernalillo County, NM","35001","Medium Metro","3","2020","2020",55,681666,8.1,6.1,10.5
,"Bernalillo County, NM","35001","Medium Metro","3","2021","2021",62,674393,9.2,7.0,11.8
,"Bernalillo County, NM","35001","Medium Metro","3","2022","2022",82,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2023","2023",68,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2024 ","2024",50,Not Available,Not Available,Not Available,Not Available
,"Dona Ana County, NM","35013","Small Metro","4","2020","2020",11,221262,5.0,2.5,8.9
,"Dona Ana County, NM","35013","Small Metro","4","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Dona Ana County, NM","35013","Small Metro","4","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2018","2018",11,39006,28.2,14.1,50.5
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"San Miguel County, NM","35047","Micropolitan (Nonmetro)","5","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Santa Fe County, NM","35049","Small Metro","4","2019","2019",14,150358,9.3,5.1,15.6
,"Santa Fe County, NM","35049","Small Metro","4","2020","2020",14,151946,9.2,5.0,15.5
,"Santa Fe County, NM","35049","Small Metro","4","2021","2021",17,155201,11.0,6.4,17.5
,"Santa Fe County, NM","35049","Small Metro","4","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Santa Fe County, NM","35049","Small Metro","4","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Santa Fe County, NM","35049","Small Metro","4","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Albany County, NY","36001","Medium Metro","3","2018","2018",15,307117,4.9,2.7,8.1
,"Albany County, NY","36001","Medium Metro","3","2019","2019",21,305506,6.9,4.3,10.5
,"Albany County, NY","36001","Medium Metro","3","2020","2020",24,303654,7.9,5.1,11.8
,"Albany County, NY","36001","Medium Metro","3","2021","2021",32,313743,10.2,7.0,14.4
,"Albany County, NY","36001","Medium Metro","3","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"Albany County, NY","36001","Medium Metro","3","2023","2023",57,Not Available,Not Available,Not Available,Not Available
,"Albany County, NY","36001","Medium Metro","3","2024 ","2024",46,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2018","2018",187,1432132,13.1,11.2,14.9
,"Bronx County, NY","36005","Large Central Metro","1","2019","2019",201,1418207,14.2,12.2,16.1
,"Bronx County, NY","36005","Large Central Metro","1","2020","2020",243,1401142,17.3,15.2,19.5
,"Bronx County, NY","36005","Large Central Metro","1","2021","2021",417,1424948,29.3,26.5,32.1
,"Bronx County, NY","36005","Large Central Metro","1","2022","2022",453,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2023","2023",491,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2024 ","2024",388,Not Available,Not Available,Not Available,Not Available
,"Broome County, NY","36007","Small Metro","4","2020","2020",14,189420,7.4,4.0,12.4
,"Broome County, NY","36007","Small Metro","4","2021","2021",19,197240,9.6,5.8,15.0
,"Broome County, NY","36007","Small Metro","4","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Broome County, NY","36007","Small Metro","4","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Broome County, NY","36007","Small Metro","4","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2019","2019",10,126903,7.9,3.8,14.5
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2020","2020",14,126032,11.1,6.1,18.6
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2021","2021",19,126807,15.0,9.0,23.4
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2023","2023",29,Not Available,Not Available,Not Available,Not Available
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Chemung County, NY","36015","Small Metro","4","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Dutchess County, NY","36027","Medium Metro","3","2018","2018",29,293718,9.9,6.6,14.2
,"Dutchess County, NY","36027","Medium Metro","3","2019","2019",21,294218,7.1,4.4,10.9
,"Dutchess County, NY","36027","Medium Metro","3","2020","2020",31,293293,10.6,7.2,15.0
,"Dutchess County, NY","36027","Medium Metro","3","2021","2021",21,297112,7.1,4.4,10.8
,"Dutchess County, NY","36027","Medium Metro","3","2022","2022",52,Not Available,Not Available,Not Available,Not Available
,"Dutchess County, NY","36027","Medium Metro","3","2023","2023",58,Not Available,Not Available,Not Available,Not Available
,"Dutchess County, NY","36027","Medium Metro","3","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2018","2018",72,919719,7.8,6.1,9.9
,"Erie County, NY","36029","Large Central Metro","1","2019","2019",85,918702,9.3,7.4,11.4
,"Erie County, NY","36029","Large Central Metro","1","2020","2020",138,917241,15.0,12.5,17.6
,"Erie County, NY","36029","Large Central Metro","1","2021","2021",147,950683,15.5,13.0,18.0
,"Erie County, NY","36029","Large Central Metro","1","2022","2022",204,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2023","2023",274,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2024 ","2024",205,Not Available,Not Available,Not Available,Not Available
,"Fulton County, NY","36035","Micropolitan (Nonmetro)","5","2020","2020",11,52812,20.8,10.4,37.3
,"Fulton County, NY","36035","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Fulton County, NY","36035","Micropolitan (Nonmetro)","5","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Fulton County, NY","36035","Micropolitan (Nonmetro)","5","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Genesee County, NY","36037","Micropolitan (Nonmetro)","5","2018","2018",10,57511,17.4,8.3,32.0
,"Genesee County, NY","36037","Micropolitan (Nonmetro)","5","2020","2020",11,56994,19.3,9.6,34.5
,"Genesee County, NY","36037","Micropolitan (Nonmetro)","5","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2018","2018",127,2582830,4.9,4.1,5.8
,"Kings County, NY","36047","Large Central Metro","1","2019","2019",120,2559903,4.7,3.8,5.5
,"Kings County, NY","36047","Large Central Metro","1","2020","2020",178,2538934,7.0,6.0,8.0
,"Kings County, NY","36047","Large Central Metro","1","2021","2021",256,2641052,9.7,8.5,10.9
,"Kings County, NY","36047","Large Central Metro","1","2022","2022",357,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2023","2023",370,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2024 ","2024",248,Not Available,Not Available,Not Available,Not Available
,"Livingston County, NY","36051","Large Fringe Metro","2","2018","2018",10,63227,15.8,7.6,29.1
,"Monroe County, NY","36055","Large Central Metro","1","2018","2018",113,742474,15.2,12.4,18.0
,"Monroe County, NY","36055","Large Central Metro","1","2019","2019",115,741770,15.5,12.7,18.3
,"Monroe County, NY","36055","Large Central Metro","1","2020","2020",144,740900,19.4,16.3,22.6
,"Monroe County, NY","36055","Large Central Metro","1","2021","2021",110,755160,14.6,11.8,17.3
,"Monroe County, NY","36055","Large Central Metro","1","2022","2022",241,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2023","2023",342,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2024 ","2024",200,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2018","2018",53,1358343,3.9,2.9,5.1
,"Nassau County, NY","36059","Large Fringe Metro","2","2019","2019",69,1356924,5.1,4.0,6.4
,"Nassau County, NY","36059","Large Fringe Metro","2","2020","2020",101,1351334,7.5,6.0,8.9
,"Nassau County, NY","36059","Large Fringe Metro","2","2021","2021",106,1390907,7.6,6.2,9.1
,"Nassau County, NY","36059","Large Fringe Metro","2","2022","2022",113,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2023","2023",105,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2024 ","2024",101,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2018","2018",132,1628701,8.1,6.7,9.5
,"New York County, NY","36061","Large Central Metro","1","2019","2019",140,1628706,8.6,7.2,10.0
,"New York County, NY","36061","Large Central Metro","1","2020","2020",137,1611989,8.5,7.1,9.9
,"New York County, NY","36061","Large Central Metro","1","2021","2021",203,1576876,12.9,11.1,14.6
,"New York County, NY","36061","Large Central Metro","1","2022","2022",244,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2023","2023",256,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2024 ","2024",216,Not Available,Not Available,Not Available,Not Available
,"Niagara County, NY","36063","Large Fringe Metro","2","2018","2018",12,210433,5.7,2.9,10.0
,"Niagara County, NY","36063","Large Fringe Metro","2","2019","2019",21,209281,10.0,6.2,15.3
,"Niagara County, NY","36063","Large Fringe Metro","2","2020","2020",28,208396,13.4,8.9,19.4
,"Niagara County, NY","36063","Large Fringe Metro","2","2021","2021",38,211653,18.0,12.7,24.6
,"Niagara County, NY","36063","Large Fringe Metro","2","2022","2022",45,Not Available,Not Available,Not Available,Not Available
,"Niagara County, NY","36063","Large Fringe Metro","2","2023","2023",40,Not Available,Not Available,Not Available,Not Available
,"Niagara County, NY","36063","Large Fringe Metro","2","2024 ","2024",42,Not Available,Not Available,Not Available,Not Available
,"Oneida County, NY","36065","Medium Metro","3","2019","2019",13,228671,5.7,3.0,9.7
,"Oneida County, NY","36065","Medium Metro","3","2020","2020",27,227346,11.9,7.8,17.3
,"Oneida County, NY","36065","Medium Metro","3","2021","2021",22,230274,9.6,6.0,14.5
,"Oneida County, NY","36065","Medium Metro","3","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"Oneida County, NY","36065","Medium Metro","3","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Oneida County, NY","36065","Medium Metro","3","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Onondaga County, NY","36067","Medium Metro","3","2018","2018",30,461809,6.5,4.4,9.3
,"Onondaga County, NY","36067","Medium Metro","3","2019","2019",42,460528,9.1,6.6,12.3
,"Onondaga County, NY","36067","Medium Metro","3","2020","2020",42,459214,9.1,6.6,12.4
,"Onondaga County, NY","36067","Medium Metro","3","2021","2021",73,473236,15.4,12.1,19.4
,"Onondaga County, NY","36067","Medium Metro","3","2022","2022",86,Not Available,Not Available,Not Available,Not Available
,"Onondaga County, NY","36067","Medium Metro","3","2023","2023",78,Not Available,Not Available,Not Available,Not Available
,"Onondaga County, NY","36067","Medium Metro","3","2024 ","2024",52,Not Available,Not Available,Not Available,Not Available
,"Ontario County, NY","36069","Large Fringe Metro","2","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2018","2018",29,381951,7.6,5.1,10.9
,"Orange County, NY","36071","Medium Metro","3","2019","2019",24,384940,6.2,4.0,9.3
,"Orange County, NY","36071","Medium Metro","3","2020","2020",25,385234,6.5,4.2,9.6
,"Orange County, NY","36071","Medium Metro","3","2021","2021",44,404525,10.9,7.9,14.6
,"Orange County, NY","36071","Medium Metro","3","2022","2022",34,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2023","2023",50,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2024 ","2024",37,Not Available,Not Available,Not Available,Not Available
,"Oswego County, NY","36075","Medium Metro","3","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2018","2018",106,2278906,4.7,3.8,5.5
,"Queens County, NY","36081","Large Central Metro","1","2019","2019",97,2253858,4.3,3.5,5.3
,"Queens County, NY","36081","Large Central Metro","1","2020","2020",156,2225821,7.0,5.9,8.1
,"Queens County, NY","36081","Large Central Metro","1","2021","2021",180,2331143,7.7,6.6,8.8
,"Queens County, NY","36081","Large Central Metro","1","2022","2022",242,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2023","2023",277,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2024 ","2024",190,Not Available,Not Available,Not Available,Not Available
,"Rensselaer County, NY","36083","Medium Metro","3","2019","2019",11,158714,6.9,3.5,12.4
,"Rensselaer County, NY","36083","Medium Metro","3","2020","2020",13,158108,8.2,4.4,14.1
,"Rensselaer County, NY","36083","Medium Metro","3","2021","2021",11,160232,6.9,3.4,12.3
,"Rensselaer County, NY","36083","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Rensselaer County, NY","36083","Medium Metro","3","2023","2023",20,Not Available,Not Available,Not Available,Not Available
,"Rensselaer County, NY","36083","Medium Metro","3","2024 ","2024",25,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2018","2018",40,476179,8.4,6.0,11.4
,"Richmond County, NY","36085","Large Central Metro","1","2019","2019",45,476143,9.5,6.9,12.6
,"Richmond County, NY","36085","Large Central Metro","1","2020","2020",57,475327,12.0,9.1,15.5
,"Richmond County, NY","36085","Large Central Metro","1","2021","2021",53,493494,10.7,8.0,14.0
,"Richmond County, NY","36085","Large Central Metro","1","2022","2022",81,Not Available,Not Available,Not Available,Not Available
