"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Henrico County, VA","51087","White","2106-3","2020","2020",22,188505,11.7,7.3,17.7
,"Henrico County, VA","51087","White","2106-3","2021","2021",15,187286,8.0,4.5,13.2
,"Henrico County, VA","51087","White","2106-3","2022","2022",10,186586,5.4,2.6,9.9
,"Prince William County, VA","51153","White","2106-3","2018","2018",14,293097,4.8,2.6,8.0
,"Prince William County, VA","51153","White","2106-3","2019","2019",18,293398,6.1,3.6,9.7
,"Spotsylvania County, VA","51177","White","2106-3","2018","2018",16,101771,15.7,9.0,25.5
,"Spotsylvania County, VA","51177","White","2106-3","2019","2019",13,102759,12.7,6.7,21.6
,"Spotsylvania County, VA","51177","White","2106-3","2020","2020",13,103421,12.6,6.7,21.5
,"Chesapeake city, VA","51550","White","2106-3","2018","2018",17,149688,11.4,6.6,18.2
,"Chesapeake city, VA","51550","White","2106-3","2019","2019",14,150828,9.3,5.1,15.6
,"Chesapeake city, VA","51550","White","2106-3","2021","2021",11,153338,7.2,3.6,12.8
,"Hampton city, VA","51650","White","2106-3","2018","2018",11,55859,19.7,9.8,35.2
,"Hampton city, VA","51650","White","2106-3","2019","2019",16,55478,28.8,16.5,46.8
,"Hopewell city, VA","51670","White","2106-3","2018","2018",10,11626,86.0,41.2,158.2
,"Newport News city, VA","51700","White","2106-3","2018","2018",13,87155,14.9,7.9,25.5
,"Newport News city, VA","51700","White","2106-3","2019","2019",11,87199,12.6,6.3,22.6
,"Newport News city, VA","51700","White","2106-3","2020","2020",11,86233,12.8,6.4,22.8
,"Norfolk city, VA","51710","Black or African American","2054-5","2021","2021",17,97572,17.4,10.1,27.9
,"Norfolk city, VA","51710","White","2106-3","2018","2018",13,120025,10.8,5.8,18.5
,"Norfolk city, VA","51710","White","2106-3","2019","2019",15,119740,12.5,7.0,20.7
,"Norfolk city, VA","51710","White","2106-3","2020","2020",12,120029,10.0,5.2,17.5
,"Norfolk city, VA","51710","White","2106-3","2021","2021",20,116600,17.2,10.5,26.5
,"Portsmouth city, VA","51740","Black or African American","2054-5","2021","2021",15,53841,27.9,15.6,46.0
,"Portsmouth city, VA","51740","White","2106-3","2020","2020",10,37679,26.5,12.7,48.8
,"Richmond city, VA","51760","Black or African American","2054-5","2018","2018",35,109314,32.0,22.3,44.5
,"Richmond city, VA","51760","Black or African American","2054-5","2019","2019",37,108057,34.2,24.1,47.2
,"Richmond city, VA","51760","Black or African American","2054-5","2020","2020",29,107198,27.1,18.1,38.9
,"Richmond city, VA","51760","Black or African American","2054-5","2021","2021",42,103056,40.8,29.4,55.1
,"Richmond city, VA","51760","Black or African American","2054-5","2022","2022",29,102202,28.4,19.0,40.8
,"Richmond city, VA","51760","Black or African American","2054-5","2023","2023",13,98116,13.2,7.1,22.7
,"Richmond city, VA","51760","White","2106-3","2018","2018",23,107247,21.4,13.6,32.2
,"Richmond city, VA","51760","White","2106-3","2019","2019",14,109958,12.7,7.0,21.4
,"Richmond city, VA","51760","White","2106-3","2020","2020",21,112368,18.7,11.6,28.6
,"Richmond city, VA","51760","White","2106-3","2021","2021",11,110762,9.9,5.0,17.8
,"Richmond city, VA","51760","White","2106-3","2022","2022",14,113819,12.3,6.7,20.6
,"Roanoke city, VA","51770","White","2106-3","2018","2018",15,63304,23.7,13.3,39.1
,"Roanoke city, VA","51770","White","2106-3","2019","2019",13,62703,20.7,11.0,35.5
,"Roanoke city, VA","51770","White","2106-3","2020","2020",17,62100,27.4,15.9,43.8
,"Virginia Beach city, VA","51810","White","2106-3","2018","2018",20,303731,6.6,4.0,10.2
,"Virginia Beach city, VA","51810","White","2106-3","2019","2019",22,303182,7.3,4.5,11.0
,"Virginia Beach city, VA","51810","White","2106-3","2020","2020",31,301802,10.3,7.0,14.6
,"Virginia Beach city, VA","51810","White","2106-3","2021","2021",24,305303,7.9,5.0,11.7
,"Clark County, WA","53011","White","2106-3","2018","2018",16,416497,3.8,2.2,6.2
,"Clark County, WA","53011","White","2106-3","2020","2020",20,425398,4.7,2.9,7.3
,"Clark County, WA","53011","White","2106-3","2021","2021",13,435623,3.0,1.6,5.1
,"King County, WA","53033","Black or African American","2054-5","2018","2018",12,154663,7.8,4.0,13.6
,"King County, WA","53033","Black or African American","2054-5","2019","2019",12,158758,7.6,3.9,13.2
,"King County, WA","53033","Black or African American","2054-5","2020","2020",22,161627,13.6,8.5,20.6
,"King County, WA","53033","Black or African American","2054-5","2021","2021",21,162529,12.9,8.0,19.8
,"King County, WA","53033","Black or African American","2054-5","2022","2022",11,166717,6.6,3.3,11.8
,"King County, WA","53033","White","2106-3","2018","2018",110,1493773,7.4,6.0,8.7
,"King County, WA","53033","White","2106-3","2019","2019",113,1491143,7.6,6.2,9.0
,"King County, WA","53033","White","2106-3","2020","2020",114,1482855,7.7,6.3,9.1
,"King County, WA","53033","White","2106-3","2021","2021",99,1450858,6.8,5.5,8.3
,"King County, WA","53033","White","2106-3","2022","2022",60,1438547,4.2,3.2,5.4
,"King County, WA","53033","White","2106-3","2023","2023",25,1425274,1.8,1.1,2.6
,"King County, WA","53033","White","2106-3","2024 ","2024",14,1435238,1.0,0.5,1.6
,"King County, WA","53033","More than one race","M","2021","2021",11,125722,8.7,4.4,15.7
,"Kitsap County, WA","53035","White","2106-3","2019","2019",12,223864,5.4,2.8,9.4
,"Kitsap County, WA","53035","White","2106-3","2020","2020",13,224202,5.8,3.1,9.9
,"Mason County, WA","53045","White","2106-3","2021","2021",10,58785,17.0,8.2,31.3
,"Pierce County, WA","53053","White","2106-3","2018","2018",32,666319,4.8,3.3,6.8
,"Pierce County, WA","53053","White","2106-3","2019","2019",33,672788,4.9,3.4,6.9
,"Pierce County, WA","53053","White","2106-3","2020","2020",42,672729,6.2,4.5,8.4
,"Pierce County, WA","53053","White","2106-3","2021","2021",34,676670,5.0,3.5,7.0
,"Snohomish County, WA","53061","White","2106-3","2018","2018",45,632343,7.1,5.2,9.5
,"Snohomish County, WA","53061","White","2106-3","2019","2019",33,632712,5.2,3.6,7.3
,"Snohomish County, WA","53061","White","2106-3","2020","2020",34,630540,5.4,3.7,7.5
,"Snohomish County, WA","53061","White","2106-3","2021","2021",29,626117,4.6,3.1,6.7
,"Snohomish County, WA","53061","White","2106-3","2022","2022",11,620395,1.8,0.9,3.2
,"Spokane County, WA","53063","White","2106-3","2018","2018",18,458455,3.9,2.3,6.2
,"Spokane County, WA","53063","White","2106-3","2019","2019",13,464998,2.8,1.5,4.8
,"Spokane County, WA","53063","White","2106-3","2020","2020",15,468397,3.2,1.8,5.3
,"Spokane County, WA","53063","White","2106-3","2021","2021",21,482940,4.3,2.7,6.6
,"Thurston County, WA","53067","White","2106-3","2019","2019",10,236829,4.2,2.0,7.8
,"Thurston County, WA","53067","White","2106-3","2020","2020",11,238744,4.6,2.3,8.2
,"Berkeley County, WV","54003","White","2106-3","2018","2018",15,102915,14.6,8.2,24.0
,"Berkeley County, WV","54003","White","2106-3","2019","2019",17,104488,16.3,9.5,26.0
,"Berkeley County, WV","54003","White","2106-3","2020","2020",10,106387,9.4,4.5,17.3
,"Cabell County, WV","54011","White","2106-3","2018","2018",39,85022,45.9,32.6,62.7
,"Cabell County, WV","54011","White","2106-3","2019","2019",15,83923,17.9,10.0,29.5
,"Kanawha County, WV","54039","White","2106-3","2018","2018",19,159858,11.9,7.2,18.6
,"Kanawha County, WV","54039","White","2106-3","2020","2020",11,155968,7.1,3.5,12.6
,"Mercer County, WV","54055","White","2106-3","2020","2020",11,52987,20.8,10.4,37.1
,"Raleigh County, WV","54081","White","2106-3","2018","2018",20,65864,30.4,18.5,46.9
,"Raleigh County, WV","54081","White","2106-3","2019","2019",11,65164,16.9,8.4,30.2
,"Wayne County, WV","54099","White","2106-3","2020","2020",10,38129,26.2,12.6,48.2
,"Dane County, WI","55025","White","2106-3","2018","2018",32,460466,6.9,4.8,9.8
,"Dane County, WI","55025","White","2106-3","2019","2019",31,464248,6.7,4.5,9.5
,"Dane County, WI","55025","White","2106-3","2020","2020",29,467013,6.2,4.2,8.9
,"Dane County, WI","55025","White","2106-3","2021","2021",12,475341,2.5,1.3,4.4
,"Dane County, WI","55025","White","2106-3","2023","2023",15,481598,3.1,1.7,5.1
,"Kenosha County, WI","55059","White","2106-3","2018","2018",14,147787,9.5,5.2,15.9
,"Kenosha County, WI","55059","White","2106-3","2021","2021",11,146187,7.5,3.8,13.5
,"Kenosha County, WI","55059","White","2106-3","2022","2022",12,145214,8.3,4.3,14.4
,"Kenosha County, WI","55059","White","2106-3","2023","2023",14,144485,9.7,5.3,16.3
,"Milwaukee County, WI","55079","Black or African American","2054-5","2018","2018",25,257997,9.7,6.3,14.3
,"Milwaukee County, WI","55079","Black or African American","2054-5","2019","2019",31,257616,12.0,8.2,17.1
,"Milwaukee County, WI","55079","Black or African American","2054-5","2020","2020",27,257611,10.5,6.9,15.2
,"Milwaukee County, WI","55079","Black or African American","2054-5","2021","2021",21,255961,8.2,5.1,12.5
,"Milwaukee County, WI","55079","Black or African American","2054-5","2022","2022",10,249255,4.0,1.9,7.4
,"Milwaukee County, WI","55079","Black or African American","2054-5","2023","2023",32,247228,12.9,8.9,18.3
,"Milwaukee County, WI","55079","Black or African American","2054-5","2024 ","2024",33,248349,13.3,9.1,18.7
,"Milwaukee County, WI","55079","White","2106-3","2018","2018",100,609795,16.4,13.2,19.6
,"Milwaukee County, WI","55079","White","2106-3","2019","2019",93,607355,15.3,12.4,18.8
,"Milwaukee County, WI","55079","White","2106-3","2020","2020",67,601561,11.1,8.6,14.1
,"Milwaukee County, WI","55079","White","2106-3","2021","2021",38,586413,6.5,4.6,8.9
,"Milwaukee County, WI","55079","White","2106-3","2022","2022",29,581685,5.0,3.3,7.2
,"Milwaukee County, WI","55079","White","2106-3","2023","2023",51,579003,8.8,6.6,11.6
,"Milwaukee County, WI","55079","White","2106-3","2024 ","2024",46,582215,7.9,5.8,10.5
,"Racine County, WI","55101","White","2106-3","2020","2020",15,162437,9.2,5.2,15.2
,"Racine County, WI","55101","White","2106-3","2024 ","2024",10,163720,6.1,2.9,11.2
,"Rock County, WI","55105","White","2106-3","2018","2018",10,147253,6.8,3.3,12.5
,"Rock County, WI","55105","White","2106-3","2019","2019",10,147533,6.8,3.3,12.5
,"Waukesha County, WI","55133","White","2106-3","2018","2018",18,373116,4.8,2.9,7.6
,"Waukesha County, WI","55133","White","2106-3","2019","2019",10,373770,2.7,1.3,4.9
,"Waukesha County, WI","55133","White","2106-3","2020","2020",24,373880,6.4,4.1,9.6
,"Waukesha County, WI","55133","White","2106-3","2021","2021",11,375035,2.9,1.5,5.2
"---"
"Dataset: Multiple Cause of Death, 2018-2024, Single Race"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.1 (Heroin)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); Y10 (Poisoning by and"
"exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent); Y11 (Poisoning by and exposure to"
"antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent); Y12"
"(Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent);"
"Y13 (Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent); Y14 (Poisoning by"
"and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent)"
"Group By: County; Single Race 6; Year"
"Show Totals: Disabled"
"Show Zero Values: Disabled"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-expanded.html for more information."
"---"
"Query Date: Feb 18, 2026 11:30:16 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2024 on CDC WONDER Online Database, released in 2026. Data are from the Multiple Cause of Death Files,"
"2018-2024, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10-expanded.html on Feb 18, 2026 11:30:16 PM"
"---"
Messages:
"1. The full results are too long to be displayed. Due to suppression constraints rows that are zero, suppressed or a total will"
"not be available."
"---"
Caveats:
"1. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"2. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"3. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"4. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Confidence-Intervals."
"5. The population figures for year 2024 are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 27, 2024. The 2024 series is based on the Modified Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"
"from the internal Census Edited File (CEF). The population figures for year 2023 are single-race estimates of the July 1"
"resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is"
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2022 are"
"single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal series released by the Census Bureau"
"on June 22, 2023. The 2022 series is based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1,"
"2020 decennial population count. The Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates"
"for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The"
"population figures for year 2021 are single-race estimates of the July 1 resident population, based on the Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count, from the Vintage 2021 postcensal series"
"released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates of the July 1"
"resident population, from the Vintage 2020 postcensal series based on April 2010 Census, released by the Census Bureau on July"
"27, 2021. The population figures for year 2019 are single-race estimates of the July 1 resident population, from the Vintage"
"2019 postcensal series based on April 2010 Census, released by the Census Bureau on June 25, 2020. The population figures for"
"year 2018 are single-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series based on April"
"2010 Census, released by the Census Bureau on June 20, 2019. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Population Data."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Age"
"Group."
"7. Between December 22, 2020 and February 3, 2021, the county-level race-specific population figures and rates reported for year"
"2018 were inaccurate for queries that reported race-specific categories for single race 6 Race groups in combination for any"
"specific County and/or Urbanization categories. The results to such queries erroneously reported inaccurate population values"
"and death rates for specific 6 Race categories at the county level. This problem applied to all queries with County and/or"
"Urbanization categories and the specific 6 Race categories in year 2018. We apologize for this error."
"8. Connecticut population estimates for 2022 and later years are reported for 9 planning regions as county equivalent areas,"
"instead of the former 8 legacy counties in the Vintage 2022 postcensal series released by the Census Bureau on June 22, 2023,"
"and in the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. Populations estimates for the former"
"counties are not available for 2022 and later years. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#Connecticut-2022."
"9. After the creation of the final 2023 dataset, North Carolina updated the cause of death information for over 900 death"
"certificates to include a cause of death code indicating drug overdose (ICD-10 underlying cause-of-death codes: X40-X44,"
"X60-X64, X85, and Y10-Y14). Jurisdictions can continue to update death certificates after the closing of the mortality file. As"
"a result, users should consider that the actual death count for drug overdose deaths for North Carolina in 2023 is over 4,400"
"deaths, with a crude rate of approximately 41.0 per 100,000 population, and an age-adjusted rate of approximately 42.1 per"
"100,000 population. These deaths will not be updated on the final mortality datasets."
"10. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-expanded.html#ICD-10 Changes."
