"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Kern County, CA","06029","White","2106-3","2021","2021",276,748959,36.9,32.5,41.2
,"Kern County, CA","06029","White","2106-3","2022","2022",270,746645,36.2,31.8,40.5
,"Kern County, CA","06029","White","2106-3","2023","2023",247,744168,33.2,29.1,37.3
,"Kern County, CA","06029","White","2106-3","2024 ","2024",208,749470,27.8,24.0,31.5
,"Kern County, CA","06029","More than one race","M","2021","2021",13,30890,42.1,22.4,72.0
,"Kern County, CA","06029","More than one race","M","2023","2023",13,31596,41.1,21.9,70.4
,"Kings County, CA","06031","White","2106-3","2020","2020",12,123307,9.7,5.0,17.0
,"Kings County, CA","06031","White","2106-3","2021","2021",13,123781,10.5,5.6,18.0
,"Kings County, CA","06031","White","2106-3","2022","2022",17,123263,13.8,8.0,22.1
,"Kings County, CA","06031","White","2106-3","2023","2023",14,123538,11.3,6.2,19.0
,"Kings County, CA","06031","White","2106-3","2024 ","2024",15,125105,12.0,6.7,19.8
,"Lake County, CA","06033","White","2106-3","2018","2018",23,56154,41.0,26.0,61.5
,"Lake County, CA","06033","White","2106-3","2019","2019",28,56048,50.0,33.2,72.2
,"Lake County, CA","06033","White","2106-3","2020","2020",32,55834,57.3,39.2,80.9
,"Lake County, CA","06033","White","2106-3","2021","2021",39,59419,65.6,46.7,89.7
,"Lake County, CA","06033","White","2106-3","2022","2022",28,58873,47.6,31.6,68.7
,"Lake County, CA","06033","White","2106-3","2023","2023",31,58339,53.1,36.1,75.4
,"Lake County, CA","06033","White","2106-3","2024 ","2024",38,58111,65.4,46.3,89.8
,"Lassen County, CA","06035","White","2106-3","2023","2023",15,23515,63.8,35.7,105.2
,"Lassen County, CA","06035","White","2106-3","2024 ","2024",12,22979,52.2,27.0,91.2
,"Los Angeles County, CA","06037","American Indian or Alaska Native","1002-5","2020","2020",11,146590,7.5,3.7,13.4
,"Los Angeles County, CA","06037","American Indian or Alaska Native","1002-5","2021","2021",12,146475,8.2,4.2,14.3
,"Los Angeles County, CA","06037","American Indian or Alaska Native","1002-5","2022","2022",12,147379,8.1,4.2,14.2
,"Los Angeles County, CA","06037","American Indian or Alaska Native","1002-5","2024 ","2024",12,162889,7.4,3.8,12.9
,"Los Angeles County, CA","06037","Asian","A","2018","2018",14,1551894,0.9,0.5,1.5
,"Los Angeles County, CA","06037","Asian","A","2019","2019",19,1545445,1.2,0.7,1.9
,"Los Angeles County, CA","06037","Asian","A","2020","2020",35,1558134,2.2,1.6,3.1
,"Los Angeles County, CA","06037","Asian","A","2021","2021",45,1538016,2.9,2.1,3.9
,"Los Angeles County, CA","06037","Asian","A","2022","2022",59,1535045,3.8,2.9,5.0
,"Los Angeles County, CA","06037","Asian","A","2023","2023",38,1549910,2.5,1.7,3.4
,"Los Angeles County, CA","06037","Asian","A","2024 ","2024",39,1595765,2.4,1.7,3.3
,"Los Angeles County, CA","06037","Black or African American","2054-5","2018","2018",60,906467,6.6,5.1,8.5
,"Los Angeles County, CA","06037","Black or African American","2054-5","2019","2019",79,899166,8.8,7.0,10.9
,"Los Angeles County, CA","06037","Black or African American","2054-5","2020","2020",162,895268,18.1,15.3,20.9
,"Los Angeles County, CA","06037","Black or African American","2054-5","2021","2021",223,881356,25.3,22.0,28.6
,"Los Angeles County, CA","06037","Black or African American","2054-5","2022","2022",238,874156,27.2,23.8,30.7
,"Los Angeles County, CA","06037","Black or African American","2054-5","2023","2023",255,872149,29.2,25.6,32.8
,"Los Angeles County, CA","06037","Black or African American","2054-5","2024 ","2024",202,865215,23.3,20.1,26.6
,"Los Angeles County, CA","06037","White","2106-3","2018","2018",346,7151444,4.8,4.3,5.3
,"Los Angeles County, CA","06037","White","2106-3","2019","2019",456,7098309,6.4,5.8,7.0
,"Los Angeles County, CA","06037","White","2106-3","2020","2020",799,6981210,11.4,10.7,12.2
,"Los Angeles County, CA","06037","White","2106-3","2021","2021",985,6901193,14.3,13.4,15.2
,"Los Angeles County, CA","06037","White","2106-3","2022","2022",982,6802138,14.4,13.5,15.3
,"Los Angeles County, CA","06037","White","2106-3","2023","2023",971,6725032,14.4,13.5,15.3
,"Los Angeles County, CA","06037","White","2106-3","2024 ","2024",785,6756981,11.6,10.8,12.4
,"Los Angeles County, CA","06037","More than one race","M","2019","2019",11,315568,3.5,1.7,6.2
,"Los Angeles County, CA","06037","More than one race","M","2020","2020",27,325361,8.3,5.5,12.1
,"Los Angeles County, CA","06037","More than one race","M","2021","2021",24,326301,7.4,4.7,10.9
,"Los Angeles County, CA","06037","More than one race","M","2022","2022",50,326170,15.3,11.4,20.2
,"Los Angeles County, CA","06037","More than one race","M","2023","2023",26,331680,7.8,5.1,11.5
,"Los Angeles County, CA","06037","More than one race","M","2024 ","2024",35,339304,10.3,7.2,14.3
,"Madera County, CA","06039","White","2106-3","2019","2019",16,135183,11.8,6.8,19.2
,"Madera County, CA","06039","White","2106-3","2020","2020",10,135097,7.4,3.5,13.6
,"Madera County, CA","06039","White","2106-3","2021","2021",19,136176,14.0,8.4,21.8
,"Madera County, CA","06039","White","2106-3","2022","2022",21,136645,15.4,9.5,23.5
,"Madera County, CA","06039","White","2106-3","2023","2023",18,138319,13.0,7.7,20.6
,"Madera County, CA","06039","White","2106-3","2024 ","2024",18,139927,12.9,7.6,20.3
,"Marin County, CA","06041","White","2106-3","2019","2019",13,220821,5.9,3.1,10.1
,"Marin County, CA","06041","White","2106-3","2020","2020",23,218497,10.5,6.7,15.8
,"Marin County, CA","06041","White","2106-3","2021","2021",34,220329,15.4,10.7,21.6
,"Marin County, CA","06041","White","2106-3","2022","2022",21,216569,9.7,6.0,14.8
,"Marin County, CA","06041","White","2106-3","2023","2023",27,214333,12.6,8.3,18.3
,"Marin County, CA","06041","White","2106-3","2024 ","2024",16,215138,7.4,4.3,12.1
,"Mendocino County, CA","06045","White","2106-3","2018","2018",15,75494,19.9,11.1,32.8
,"Mendocino County, CA","06045","White","2106-3","2019","2019",21,74656,28.1,17.4,43.0
,"Mendocino County, CA","06045","White","2106-3","2020","2020",19,73828,25.7,15.5,40.2
,"Mendocino County, CA","06045","White","2106-3","2021","2021",34,78206,43.5,30.1,60.8
,"Mendocino County, CA","06045","White","2106-3","2022","2022",34,76902,44.2,30.6,61.8
,"Mendocino County, CA","06045","White","2106-3","2023","2023",29,76348,38.0,25.4,54.6
,"Mendocino County, CA","06045","White","2106-3","2024 ","2024",25,76259,32.8,21.2,48.4
,"Merced County, CA","06047","White","2106-3","2018","2018",19,225371,8.4,5.1,13.2
,"Merced County, CA","06047","White","2106-3","2019","2019",20,228145,8.8,5.4,13.5
,"Merced County, CA","06047","White","2106-3","2020","2020",26,228152,11.4,7.4,16.7
,"Merced County, CA","06047","White","2106-3","2021","2021",33,233595,14.1,9.7,19.8
,"Merced County, CA","06047","White","2106-3","2022","2022",29,236164,12.3,8.2,17.6
,"Merced County, CA","06047","White","2106-3","2023","2023",27,237437,11.4,7.5,16.5
,"Merced County, CA","06047","White","2106-3","2024 ","2024",26,240344,10.8,7.1,15.9
,"Monterey County, CA","06053","White","2106-3","2018","2018",15,360356,4.2,2.3,6.9
,"Monterey County, CA","06053","White","2106-3","2019","2019",12,359555,3.3,1.7,5.8
,"Monterey County, CA","06053","White","2106-3","2020","2020",28,355627,7.9,5.2,11.4
,"Monterey County, CA","06053","White","2106-3","2021","2021",21,360898,5.8,3.6,8.9
,"Monterey County, CA","06053","White","2106-3","2022","2022",29,358117,8.1,5.4,11.6
,"Monterey County, CA","06053","White","2106-3","2023","2023",32,357193,9.0,6.1,12.6
,"Monterey County, CA","06053","White","2106-3","2024 ","2024",45,361109,12.5,9.1,16.7
,"Napa County, CA","06055","White","2106-3","2020","2020",10,113335,8.8,4.2,16.2
,"Napa County, CA","06055","White","2106-3","2022","2022",20,111418,18.0,11.0,27.7
,"Nevada County, CA","06057","White","2106-3","2020","2020",10,92753,10.8,5.2,19.8
,"Nevada County, CA","06057","White","2106-3","2021","2021",16,95963,16.7,9.5,27.1
,"Nevada County, CA","06057","White","2106-3","2022","2022",11,94678,11.6,5.8,20.8
,"Nevada County, CA","06057","White","2106-3","2023","2023",23,94268,24.4,15.5,36.6
,"Nevada County, CA","06057","White","2106-3","2024 ","2024",24,94276,25.5,16.3,37.9
,"Orange County, CA","06059","Asian","A","2019","2019",11,689641,1.6,0.8,2.9
,"Orange County, CA","06059","Asian","A","2020","2020",18,711753,2.5,1.5,4.0
,"Orange County, CA","06059","Asian","A","2021","2021",16,721900,2.2,1.3,3.6
,"Orange County, CA","06059","Asian","A","2022","2022",16,734676,2.2,1.2,3.5
,"Orange County, CA","06059","Asian","A","2023","2023",12,742744,1.6,0.8,2.8
,"Orange County, CA","06059","Asian","A","2024 ","2024",13,771511,1.7,0.9,2.9
,"Orange County, CA","06059","Black or African American","2054-5","2020","2020",13,69080,18.8,10.0,32.2
,"Orange County, CA","06059","Black or African American","2054-5","2021","2021",22,70469,31.2,19.6,47.3
,"Orange County, CA","06059","Black or African American","2054-5","2023","2023",18,71077,25.3,15.0,40.0
,"Orange County, CA","06059","Black or African American","2054-5","2024 ","2024",16,71785,22.3,12.7,36.2
,"Orange County, CA","06059","White","2106-3","2018","2018",157,2278624,6.9,5.8,8.0
,"Orange County, CA","06059","White","2106-3","2019","2019",131,2258705,5.8,4.8,6.8
,"Orange County, CA","06059","White","2106-3","2020","2020",256,2221855,11.5,10.1,12.9
,"Orange County, CA","06059","White","2106-3","2021","2021",420,2208819,19.0,17.2,20.8
,"Orange County, CA","06059","White","2106-3","2022","2022",373,2177457,17.1,15.4,18.9
,"Orange County, CA","06059","White","2106-3","2023","2023",341,2152849,15.8,14.2,17.5
,"Orange County, CA","06059","White","2106-3","2024 ","2024",256,2154407,11.9,10.4,13.3
,"Orange County, CA","06059","More than one race","M","2022","2022",10,122156,8.2,3.9,15.1
,"Orange County, CA","06059","More than one race","M","2023","2023",17,123744,13.7,8.0,22.0
,"Orange County, CA","06059","More than one race","M","2024 ","2024",10,126023,7.9,3.8,14.6
,"Placer County, CA","06061","White","2106-3","2018","2018",14,331535,4.2,2.3,7.1
,"Placer County, CA","06061","White","2106-3","2019","2019",23,334288,6.9,4.4,10.3
,"Placer County, CA","06061","White","2106-3","2020","2020",23,335157,6.9,4.4,10.3
,"Placer County, CA","06061","White","2106-3","2021","2021",35,340079,10.3,7.2,14.3
,"Placer County, CA","06061","White","2106-3","2022","2022",28,340635,8.2,5.5,11.9
,"Placer County, CA","06061","White","2106-3","2023","2023",29,341764,8.5,5.7,12.2
,"Placer County, CA","06061","White","2106-3","2024 ","2024",28,345857,8.1,5.4,11.7
,"Riverside County, CA","06065","Black or African American","2054-5","2018","2018",17,177121,9.6,5.6,15.4
,"Riverside County, CA","06065","Black or African American","2054-5","2019","2019",14,179596,7.8,4.3,13.1
,"Riverside County, CA","06065","Black or African American","2054-5","2020","2020",37,183882,20.1,14.2,27.7
,"Riverside County, CA","06065","Black or African American","2054-5","2021","2021",34,183229,18.6,12.9,25.9
,"Riverside County, CA","06065","Black or African American","2054-5","2022","2022",49,184588,26.5,19.6,35.1
,"Riverside County, CA","06065","Black or African American","2054-5","2023","2023",48,188490,25.5,18.8,33.8
,"Riverside County, CA","06065","Black or African American","2054-5","2024 ","2024",33,190683,17.3,11.9,24.3
,"Riverside County, CA","06065","White","2106-3","2018","2018",183,1954479,9.4,8.0,10.7
,"Riverside County, CA","06065","White","2106-3","2019","2019",188,1966247,9.6,8.2,10.9
,"Riverside County, CA","06065","White","2106-3","2020","2020",295,1966058,15.0,13.3,16.7
,"Riverside County, CA","06065","White","2106-3","2021","2021",386,1935002,19.9,18.0,21.9
,"Riverside County, CA","06065","White","2106-3","2022","2022",433,1939198,22.3,20.2,24.4
,"Riverside County, CA","06065","White","2106-3","2023","2023",450,1943144,23.2,21.0,25.3
,"Riverside County, CA","06065","White","2106-3","2024 ","2024",343,1963714,17.5,15.6,19.3
,"Riverside County, CA","06065","More than one race","M","2020","2020",13,93880,13.8,7.4,23.7
,"Riverside County, CA","06065","More than one race","M","2021","2021",19,94337,20.1,12.1,31.5
,"Riverside County, CA","06065","More than one race","M","2022","2022",26,95778,27.1,17.7,39.8
,"Riverside County, CA","06065","More than one race","M","2023","2023",24,98176,24.4,15.7,36.4
,"Riverside County, CA","06065","More than one race","M","2024 ","2024",12,101385,11.8,6.1,20.7
,"Sacramento County, CA","06067","American Indian or Alaska Native","1002-5","2022","2022",10,25327,39.5,18.9,72.6
,"Sacramento County, CA","06067","Asian","A","2022","2022",10,289269,3.5,1.7,6.4
,"Sacramento County, CA","06067","Asian","A","2023","2023",14,296956,4.7,2.6,7.9
,"Sacramento County, CA","06067","Asian","A","2024 ","2024",13,313307,4.1,2.2,7.1
,"Sacramento County, CA","06067","Black or African American","2054-5","2018","2018",23,167528,13.7,8.7,20.6
,"Sacramento County, CA","06067","Black or African American","2054-5","2019","2019",40,168581,23.7,17.0,32.3
,"Sacramento County, CA","06067","Black or African American","2054-5","2020","2020",31,168586,18.4,12.5,26.1
,"Sacramento County, CA","06067","Black or African American","2054-5","2021","2021",45,172836,26.0,19.0,34.8
,"Sacramento County, CA","06067","Black or African American","2054-5","2022","2022",46,171587,26.8,19.6,35.8
,"Sacramento County, CA","06067","Black or African American","2054-5","2023","2023",64,170874,37.5,28.8,47.8
,"Sacramento County, CA","06067","Black or African American","2054-5","2024 ","2024",68,170459,39.9,31.0,50.6
,"Sacramento County, CA","06067","White","2106-3","2018","2018",78,970616,8.0,6.4,10.0
,"Sacramento County, CA","06067","White","2106-3","2019","2019",112,973964,11.5,9.4,13.6
,"Sacramento County, CA","06067","White","2106-3","2020","2020",114,965223,11.8,9.6,14.0
,"Sacramento County, CA","06067","White","2106-3","2021","2021",178,976007,18.2,15.6,20.9
,"Sacramento County, CA","06067","White","2106-3","2022","2022",208,964330,21.6,18.6,24.5
,"Sacramento County, CA","06067","White","2106-3","2023","2023",235,955629,24.6,21.4,27.7
,"Sacramento County, CA","06067","White","2106-3","2024 ","2024",207,961031,21.5,18.6,24.5
,"Sacramento County, CA","06067","More than one race","M","2021","2021",13,111360,11.7,6.2,20.0
,"Sacramento County, CA","06067","More than one race","M","2022","2022",20,112475,17.8,10.9,27.5
,"Sacramento County, CA","06067","More than one race","M","2023","2023",26,114278,22.8,14.9,33.3
,"Sacramento County, CA","06067","More than one race","M","2024 ","2024",21,118743,17.7,10.9,27.0
,"San Benito County, CA","06069","White","2106-3","2023","2023",12,57609,20.8,10.8,36.4
,"San Bernardino County, CA","06071","Black or African American","2054-5","2018","2018",12,204553,5.9,3.0,10.2
,"San Bernardino County, CA","06071","Black or African American","2054-5","2019","2019",15,204454,7.3,4.1,12.1
,"San Bernardino County, CA","06071","Black or African American","2054-5","2020","2020",28,206682,13.5,9.0,19.6
,"San Bernardino County, CA","06071","Black or African American","2054-5","2021","2021",32,206374,15.5,10.6,21.9
,"San Bernardino County, CA","06071","Black or African American","2054-5","2022","2022",36,205057,17.6,12.3,24.3
,"San Bernardino County, CA","06071","Black or African American","2054-5","2023","2023",36,207408,17.4,12.2,24.0
,"San Bernardino County, CA","06071","Black or African American","2054-5","2024 ","2024",25,206832,12.1,7.8,17.8
,"San Bernardino County, CA","06071","White","2106-3","2018","2018",123,1666544,7.4,6.1,8.7
,"San Bernardino County, CA","06071","White","2106-3","2019","2019",98,1668976,5.9,4.8,7.2
,"San Bernardino County, CA","06071","White","2106-3","2020","2020",199,1659869,12.0,10.3,13.7
,"San Bernardino County, CA","06071","White","2106-3","2021","2021",224,1659921,13.5,11.7,15.3
,"San Bernardino County, CA","06071","White","2106-3","2022","2022",148,1651827,9.0,7.5,10.4
,"San Bernardino County, CA","06071","White","2106-3","2023","2023",219,1642128,13.3,11.6,15.1
,"San Bernardino County, CA","06071","White","2106-3","2024 ","2024",189,1648602,11.5,9.8,13.1
,"San Bernardino County, CA","06071","More than one race","M","2023","2023",11,83381,13.2,6.6,23.6
,"San Bernardino County, CA","06071","More than one race","M","2024 ","2024",17,84522,20.1,11.7,32.2
,"San Diego County, CA","06073","American Indian or Alaska Native","1002-5","2021","2021",12,44454,27.0,13.9,47.2
,"San Diego County, CA","06073","Asian","A","2020","2020",10,427698,2.3,1.1,4.3
,"San Diego County, CA","06073","Asian","A","2021","2021",12,423890,2.8,1.5,4.9
,"San Diego County, CA","06073","Asian","A","2022","2022",17,430468,3.9,2.3,6.3
,"San Diego County, CA","06073","Asian","A","2023","2023",12,438567,2.7,1.4,4.8
,"San Diego County, CA","06073","Asian","A","2024 ","2024",15,455431,3.3,1.8,5.4
,"San Diego County, CA","06073","Black or African American","2054-5","2018","2018",25,184779,13.5,8.8,20.0
,"San Diego County, CA","06073","Black or African American","2054-5","2019","2019",16,184518,8.7,5.0,14.1
,"San Diego County, CA","06073","Black or African American","2054-5","2020","2020",28,184912,15.1,10.1,21.9
,"San Diego County, CA","06073","Black or African American","2054-5","2021","2021",55,183071,30.0,22.6,39.1
,"San Diego County, CA","06073","Black or African American","2054-5","2022","2022",48,182131,26.4,19.4,34.9
,"San Diego County, CA","06073","Black or African American","2054-5","2023","2023",67,181332,36.9,28.6,46.9
,"San Diego County, CA","06073","Black or African American","2054-5","2024 ","2024",40,181829,22.0,15.7,30.0
,"San Diego County, CA","06073","White","2106-3","2018","2018",170,2522987,6.7,5.7,7.8
,"San Diego County, CA","06073","White","2106-3","2019","2019",189,2517388,7.5,6.4,8.6
,"San Diego County, CA","06073","White","2106-3","2020","2020",308,2493970,12.3,11.0,13.7
,"San Diego County, CA","06073","White","2106-3","2021","2021",437,2452765,17.8,16.1,19.5
